Roza2019_VCF_ID,yi_may,yi_jun,yi_jul,yi_aug,yi_sep,yi_hrv,yi_2020,yi_2021,yi_2022,yi_2023,yi_year,PC1,PC2,PC3
324_S211_R1_001,0.772081229542631,0.56429807630109,0.550759945780158,0.527634018582715,0.426058846311123,0.564732688345395,0.618426862235513,0.452055658660654,0.635937859356936,0.567256087077133,0.571346431365095,28.1569293731101,0.25574757772162,28.0082678165106
325_S223_R1_001,0.722265539812713,0.594489559017715,0.583674155257702,0.522724986218499,0.429860866494304,0.569996334494262,0.615457685355668,0.470437100634118,0.648806623864694,0.558808398872252,0.576179064712579,6.89397754868232,-15.1637805883901,34.7532186526881
326_S224_R1_001,0.618632646236094,0.501248861161817,0.492488975226613,0.453150881312498,0.366022701950705,0.485640050853561,0.544567298791862,0.390794254215552,0.518092309450855,0.498085978130905,0.493553492821731,-61.1866995184193,32.2769924630083,-2.88889791247084
327_S236_R1_001,0.774075817827571,0.53298662727336,0.552041657550361,0.520665779359841,0.422801710034822,0.556300491128968,0.607010440875856,0.457113829416284,0.605133125734092,0.568063746481089,0.562595066646938,10.0875240443258,10.6705200436248,-14.5324725770192
330_S259_R1_001,0.641909478714015,0.498067693546812,0.490934788175169,0.478006061402853,0.367293963573972,0.49420247218685,0.543216767847935,0.408402016266417,0.521004631798975,0.513383012898908,0.499230082702095,3.49599497316047,-6.63267869736741,-27.3537574098896
331_S128_R1_001,0.752390240777111,0.57532401761787,0.530784520732992,0.500786546832392,0.412092451253757,0.551168245379202,0.606008851285496,0.438454101827259,0.624737299230766,0.549941113584694,0.559469724030739,10.4142531481065,26.0271749716867,-41.009342116642
333_S294_R1_001,0.771088535931736,0.62456561853109,0.551769983986266,0.619250532553692,0.48812732217709,0.608888450811704,0.677426781003219,0.496509389411098,0.71977640628356,0.552801409351208,0.6246006966843,19.3980479853393,-7.26156579048029,34.9269226196533
334_S306_R1_001,0.829650579010447,0.693098486720097,0.700959838554973,0.642654538123255,0.508816884654424,0.675680769143773,0.714380776818118,0.565016752541411,0.765548616015023,0.675767933432545,0.684440623999006,33.1726932403434,11.4278464176249,2.78308327884412
335_S225_R1_001,0.70787877505995,0.560018208391396,0.526580831468364,0.519316416101934,0.437278220308242,0.547729600552853,0.576224078077502,0.460567644505989,0.624401508531038,0.544392040727438,0.55465150135986,30.8843254585305,24.2486669087169,3.54278449796796
337_S237_R1_001,0.866677752985433,0.621423050297794,0.6085096719511,0.568146797146829,0.464981380177114,0.621516415392807,0.657660121762403,0.534942477804004,0.666122415625138,0.639948204184486,0.629692858958622,30.2267095632418,6.92994705917318,1.86836161780469
338_S248_R1_001,0.758638693059724,0.614694622533751,0.584221228189926,0.568642810040166,0.461979254267325,0.596227138057585,0.646920974579437,0.491503174943173,0.675253228760179,0.584738705595689,0.601514656720307,-19.2087994446507,-50.3169968597705,-29.375603726995
